,name,read_count,percentage
0,Bacteroidetes,6687,49.31779629766207
1,Firmicutes,4755,35.06895788774983
2,Proteobacteria,1956,14.425842613762077
3,Actinobacteria,8,0.05900140128328047
4,Synergistetes,2,0.014750350320820118
5,Verrucomicrobia,1,0.007375175160410059
6,Unclassified,150,1.1062762740615142
