,name,read_count,percentage
117,Solobacterium,2,0.0022098959139024554
118,Erysipelothrix,2,0.0022098959139024554
119,Enterorhabdus,2,0.0022098959139024554
120,Staphylococcus,1,0.0011049479569512277
121,Neisseria,1,0.0011049479569512277
122,Heliorestis,1,0.0011049479569512277
123,Bordetella,1,0.0011049479569512277
124,Syntrophothermus,1,0.0011049479569512277
125,Roseomonas,1,0.0011049479569512277
126,Anaerobacillus,1,0.0011049479569512277
127,Algivirga,1,0.0011049479569512277
128,Trichococcus,1,0.0011049479569512277
129,Porticoccus,1,0.0011049479569512277
130,Syntrophococcus,1,0.0011049479569512277
131,Acidocella,1,0.0011049479569512277
132,Shimwellia,1,0.0011049479569512277
133,Macrococcus,1,0.0011049479569512277
134,Desulfonatronovibrio,1,0.0011049479569512277
135,Salegentibacter,1,0.0011049479569512277
136,Fusobacterium,1,0.0011049479569512277
137,Selenomonas,1,0.0011049479569512277
138,Flavonifractor,1,0.0011049479569512277
139,Aneurinibacillus,1,0.0011049479569512277
140,Granulicella,1,0.0011049479569512277
141,Alkaliphilus,1,0.0011049479569512277
142,Sanguibacter,1,0.0011049479569512277
143,Gemella,1,0.0011049479569512277
144,Chryseobacterium,1,0.0011049479569512277
145,Parasutterella,1,0.0011049479569512277
146,Natronincola,1,0.0011049479569512277
147,Porphyromonas,1,0.0011049479569512277
148,Acetoanaerobium,1,0.0011049479569512277
149,Tepidibacillus,1,0.0011049479569512277
150,Pelagicoccus,1,0.0011049479569512277
151,Victivallis,1,0.0011049479569512277
152,Desulfobacter,1,0.0011049479569512277
153,Desulfohalotomaculum,1,0.0011049479569512277
154,Faecalibaculum,1,0.0011049479569512277
155,Jeotgalicoccus,1,0.0011049479569512277
156,Achromobacter,1,0.0011049479569512277
157,Stenotrophobacter,1,0.0011049479569512277
158,Paraburkholderia,1,0.0011049479569512277
159,Caballeronia,1,0.0011049479569512277
160,Anaeroplasma,1,0.0011049479569512277
161,Nocardioides,1,0.0011049479569512277
162,Agathobaculum,1,0.0011049479569512277
163,Paeniclostridium,1,0.0011049479569512277
164,Alkalispirochaeta,1,0.0011049479569512277
165,Mailhella,1,0.0011049479569512277
166,Negativibacillus,1,0.0011049479569512277
167,Xylanibacillus,1,0.0011049479569512277
168,Caldimonas,1,0.0011049479569512277
169,Tannerella,1,0.0011049479569512277
170,Ihubacter,1,0.0011049479569512277
171,Phocea,1,0.0011049479569512277
172,Conexibacter,1,0.0011049479569512277
173,Sedimentibacter,1,0.0011049479569512277
174,Pseudoclostridium,1,0.0011049479569512277
175,Anaerococcus,1,0.0011049479569512277
176,Natranaerobaculum,1,0.0011049479569512277
177,Thermolithobacter,1,0.0011049479569512277
178,Legionella,1,0.0011049479569512277
179,Caloramator,1,0.0011049479569512277
180,Acetobacter,1,0.0011049479569512277
181,Methylomonas,1,0.0011049479569512277
182,Cronobacter,1,0.0011049479569512277
183,Terrisporobacter,1,0.0011049479569512277
184,Undibacterium,1,0.0011049479569512277
185,Heliophilum,1,0.0011049479569512277
186,Nitrospirillum,1,0.0011049479569512277
187,Microbacter,1,0.0011049479569512277
188,Alicyclobacillus,1,0.0011049479569512277
189,Caldanaerobacter,1,0.0011049479569512277
190,Sporosarcina,1,0.0011049479569512277
191,Marinitoga,1,0.0011049479569512277
192,Comamonas,1,0.0011049479569512277
193,Desulfobacula,1,0.0011049479569512277
194,Vagococcus,1,0.0011049479569512277
195,Lebetimonas,1,0.0011049479569512277
196,Thermosinus,1,0.0011049479569512277
197,Lentisphaera,1,0.0011049479569512277
198,Gulosibacter,1,0.0011049479569512277
199,Chlorobaculum,1,0.0011049479569512277
200,Alkalibacterium,1,0.0011049479569512277
201,Unclassified,58067,64.16101301628677
